SchoolYear;RCDTS;School;Enrollment;FAEnrollment;iepp;eavpp;doepp;ALLCourses;FACourses;ALLTeachers;FATeachers;ALLTeachersCalc;FATeachersCalc
2017;4,9081E+14;Bicentennial Elem School;318;314;6647;123196;10286;2403;653;18;2;18;2
2017;4,9081E+14;Roosevelt Elem School;337;335;6647;123196;10286;2629;697;23;2;26;5
2017;4,9081E+14;George Washington Elem School;272;270;6647;123196;10286;2062;556;18;4;22;8
2017;4,9081E+14;Willard Elem School;239;239;6647;123196;10286;1983;558;16;4;19;7
2017;4,9081E+14;Jane Addams Elementary School;287;287;6647;123196;10286;2248;601;15;2;17;4
2017;4,9081E+14;Rock Island High School;1896;854;6110;84149;10548;23263;1513;106;9;110;13
2017;4,9081E+14;Edison Jr High School;422;264;6110;84149;10548;3320;283;26;4;27;5
2017;4,9081E+14;Washington Jr High School;538;450;6110;84149;10548;4944;466;34;4;36;6
2017;4,9081E+14;Denkmann Elem School;453;447;6110;84149;10548;2794;454;21;1;25;5
2017;4,9081E+14;Earl H Hanson Elem School;461;444;6110;84149;10548;2726;449;27;1;28;2
2017;4,9081E+14;Eugene Field Elem School;401;400;6110;84149;10548;2474;405;19;1;19;1
2017;4,9081E+14;Frances Willard Elem School;341;329;6110;84149;10548;2053;340;17;1;17;1
2017;4,9081E+14;Longfellow Elem School;312;309;6110;84149;10548;1911;310;15;1;15;1
2017;4,9081E+14;Ridgewood Elem School;293;292;6110;84149;10548;1860;296;15;1;15;1
2017;4,9081E+14;Thomas Jefferson Elem School;383;381;6110;84149;10548;2492;402;19;1;22;4
2017;4,9081E+14;Rock Island Academy;595;583;6110;84149;10548;3637;600;26;1;27;2
2017;4,9081E+14;RICMS;542;541;6110;84149;10548;3466;544;25;1;25;1
2017;4,90811E+14;Riverdale Sr High School;330;129;5421;140017;9168;4387;258;25;2;26;3
2017;4,90811E+14;Riverdale Middle School;281;122;5421;140017;9168;3759;311;15;1;16;2
2017;4,90811E+14;Riverdale Elem School;511;509;5421;140017;9168;9064;1503;27;1;29;3
2017;4,90812E+14;Sherrard High School;495;152;5671;115761;10207;7107;299;42;3;44;4
2017;4,90812E+14;Sherrard Jr High School;224;176;5671;115761;10207;2957;218;23;3;24;4
2017;4,90812E+14;Matherville Intermediate School;222;222;5671;115761;10207;989;255;14;2;14;2
2017;4,90812E+14;Sherrard Elementary School;269;269;5671;115761;10207;1077;538;16;2;16;2
2017;4,90812E+14;Winola Elementary School;275;275;5671;115761;10207;1104;552;16;2;16;2
2017;4,90813E+14;Rockridge High School;373;152;5969;174323;9709;4633;347;30;3;34;7
2017;4,90813E+14;Rockridge Jr High School;287;138;5969;174323;9709;1648;200;23;3;27;7
2017;4,90813E+14;Andalusia Elem School;248;247;5969;174323;9709;1809;247;13;1;13;1
2017;4,90813E+14;Illinois City Elem School;72;71;5969;174323;9709;355;71;5;1;5;1
2017;4,90813E+14;Taylor Ridge Elem School;147;147;5969;174323;9709;745;149;8;1;8;1
2017;5,0082E+14;Lebanon High School;291;106;7122;134319;11985;3492;196;29;3;31;5
2017;5,0082E+14;Lebanon Elem School;352;11;7122;134319;11985;4689;17;22;1;23;2
2017;5,0082E+14;Mascoutah High School;1096;369;5516;76930;10422;13490;740;68;3;71;6
2017;5,0082E+14;Mascoutah Middle School;895;604;5516;76930;10422;11821;918;52;4;55;7
2017;5,0082E+14;Mascoutah Elem School;867;862;5516;76930;10422;11035;2548;43;3;44;4
2017;5,0082E+14;Scott Elem School;759;730;5516;76930;10422;9371;2567;36;5;38;7
2017;5,0082E+14;Wingate Elementary School;318;317;5516;76930;10422;4328;1227;16;2;16;2
2017;5,0082E+14;St Libory Elem School;87;0;4059;164022;8049;430;0;7;0;7;0
2017;5,0082E+14;Marissa Jr & Sr High School;277;176;5678;67211;9803;3290;325;25;3;26;4
2017;5,0082E+14;Marissa Elem School;288;278;5678;67211;9803;1815;292;20;2;22;4
2017;5,00821E+14;New Athens High School;174;84;5570;127898;9371;1898;168;15;2;15;2
2017;5,00821E+14;New Athens Jr High;110;92;5570;127898;9371;981;116;14;2;14;2
2017;5,00821E+14;New Athens Elem;209;0;5570;127898;9371;1081;0;16;0;16;0
2017;5,00821E+14;Freeburg Primary Center;263;252;4670;195471;8100;2114;502;18;2;19;3
2017;5,00821E+14;Freeburg Elem School;524;509;4670;195471;8100;4550;870;32;2;33;3
2017;5,00821E+14;Freeburg Community High Sch;667;187;6906;438467;12023;8609;346;39;2;40;3
2017;5,00821E+14;Shiloh Middle School;261;247;5084;154076;9090;3141;530;13;1;14;2
2017;5,00821E+14;Shiloh Elementary School;312;304;5084;154076;9090;5283;1182;18;1;19;2
2017;5,00821E+14;Fulton Jr High School;614;387;4476;182298;8202;7664;613;27;3;28;4
2017;5,00821E+14;Amelia V Carriel Jr High;711;342;4476;182298;8202;8730;583;36;3;38;4
2017;5,00821E+14;Estelle Kampmeyer Elem School;401;381;4476;182298;8202;2789;381;24;2;24;2
2017;5,00821E+14;J Emmett Hinchcliffe Sr Elem Sch;417;401;4476;182298;8202;2920;401;20;1;20;1
2017;5,00821E+14;Laverna Evans Elem School;354;350;4476;182298;8202;2529;350;18;1;19;2
2017;5,00821E+14;Marie Schaefer Elem School;522;518;4476;182298;8202;3691;519;26;2;27;3
2017;5,00821E+14;Delores Moye Elem School;634;609;4476;182298;8202;4490;610;35;1;35;1
2017;5,00821E+14;Joseph Arthur Middle School;253;250;5139;274540;9428;3699;847;18;3;18;3
2017;5,00821E+14;Central Elem School;352;328;5139;274540;9428;3052;656;28;2;30;4
2017;5,00821E+14;Pontiac Jr High School;222;27;7046;356979;10636;1391;27;16;1;17;2
2017;5,00821E+14;William Holliday Elem School;472;471;7046;356979;10636;4377;532;31;2;32;3
2017;5,00821E+14;Grant Middle School;259;0;7056;198576;11760;1511;0;19;0;20;0
2017;5,00821E+14;Illini Elem School;328;0;7056;198576;11760;1234;0;19;0;19;0
2017;5,00821E+14;Wolf Branch Middle School;380;373;5549;227843;9456;3463;462;25;1;25;1
2017;5,00821E+14;Wolf Branch Elem School;408;406;5549;227843;9456;3105;406;25;1;26;2
2017;5,00821E+14;Whiteside Middle School;617;0;5266;190745;8327;;;;;;
2017;5,00821E+14;Whiteside Elem School;713;0;5266;190745;8327;6;0;1;0;1;0
2017;5,00821E+14;High Mount Elem School;441;389;5368;96719;8580;3156;759;27;2;27;2
2017;5,00821E+14;Central Jr High School;414;332;6015;89893;10512;3428;522;24;2;25;3
2017;5,00821E+14;West Jr High School;410;383;6015;89893;10512;3581;557;23;2;24;3
2017;5,00821E+14;Abraham Lincoln Elem School;593;588;6015;89893;10512;21369;5718;26;4;26;4
2017;5,00821E+14;Douglas Elem School;316;304;6015;89893;10512;2308;601;18;2;19;3
2017;5,00821E+14;Franklin Elem School;180;170;6015;89893;10512;6255;1619;13;2;13;2
2017;5,00821E+14;Henry Raab Elem School;191;187;6015;89893;10512;6287;1741;11;2;12;3
2017;5,00821E+14;Jefferson Elem School;420;396;6015;89893;10512;14349;3816;23;3;24;4
2017;5,00821E+14;Roosevelt Elem School;361;355;6015;89893;10512;12907;3407;21;4;24;7
2017;5,00821E+14;Union Elem School;491;486;6015;89893;10512;17752;4590;25;4;26;5
2017;5,00821E+14;Westhaven Elementary;543;519;6015;89893;10512;16546;4504;29;2;29;2
2017;5,00821E+14;Belle Valley School;1083;710;5121;100607;11105;9138;757;62;2;63;3
2017;5,00821E+14;Smithton Elem School;533;396;4813;180771;7799;2878;396;26;1;27;2
2017;5,00822E+14;Millstadt Consolidated School;514;0;6002;230721;7996;1954;0;22;0;22;0
2017;5,00822E+14;Millstadt Primary Center;249;167;6002;230721;7996;936;254;10;1;10;1
2017;5,00822E+14;Emge Junior High School;201;150;5725;179317;10666;1434;153;13;1;13;1
2017;5,00822E+14;Ellis Elem School;358;346;5725;179317;10666;8585;1345;19;1;19;1
2017;5,00822E+14;Harmony Intermediate Center;251;248;5725;179317;10666;1491;248;16;1;16;1
2017;5,00822E+14;Signal Hill Elem School;353;150;6502;114553;10024;4518;289;27;2;29;4
2017;5,00822E+14;Cahokia High School;1061;384;7653;21540;14959;13288;648;65;4;66;5
2017;5,00822E+14;7th Grade Academy;232;0;7653;21540;14959;1507;0;17;0;17;0
2017;5,00822E+14;8th Grade Academy;217;0;7653;21540;14959;1342;0;16;0;16;0
2017;5,00822E+14;Oliver Parks 6th Grade School;271;0;7653;21540;14959;288;0;13;0;13;0
2017;5,00822E+14;Huffman Elem School;370;0;7653;21540;14959;384;0;14;0;14;0
2017;5,00822E+14;Lalumier Elem School;316;0;7653;21540;14959;321;0;12;0;12;0
2017;5,00822E+14;Maplewood Elem School;321;0;7653;21540;14959;325;0;11;0;11;0
2017;5,00822E+14;Elizabeth Morris Elem School;363;0;7653;21540;14959;366;0;12;0;12;0
2017;5,00822E+14;Penniman Elem School;431;0;7653;21540;14959;438;0;16;0;16;0
2017;5,00822E+14;Estelle Sauget School of Choice;285;0;7653;21540;14959;286;0;11;0;11;0
2017;5,00822E+14;Lovejoy Technology Academy;31;9;8539;32866;19627;335;12;;;;
2017;5,00822E+14;Lovejoy Middle School;21;0;8539;32866;19627;127;0;;;;
2017;5,00822E+14;Lovejoy Elementary School;74;0;8539;32866;19627;284;0;1;0;1;0
2017;50082189022001C;SIU Charter Sch of East St Louis;116;22;8560;19183;15448;1244;22;10;1;10;1
2017;5,00822E+14;East St Louis Senior High School;1436;435;8560;19183;15448;17648;865;94;6;97;9
2017;5,00822E+14;Mason/Clark Middle Sch;969;332;8560;19183;15448;6508;530;47;16;49;16
2017;5,00822E+14;East St Louis-Lincoln Middle Scho;;;8560;19183;15448;10979;1268;;;;
2017;5,00822E+14;East St Louis-Lincoln Middle School;810;471;8560;19183;15448;;;49;13;50;14
2017;5,00822E+14;Dunbar Elem School;565;549;8560;19183;15448;5214;1009;31;26;33;28
2017;5,00822E+14;Annette Officer Elementary;501;430;8560;19183;15448;4157;821;24;21;24;21
2017;5,00822E+14;Katie Harper-Wright Elem;449;440;8560;19183;15448;4028;837;29;20;30;21
2017;5,00822E+14;Gordon Bush Elementary;465;328;8560;19183;15448;3197;556;26;24;26;24
2017;5,00822E+14;James Avant Elementary School;600;539;8560;19183;15448;4740;988;35;32;35;32
2017;5,00822E+14;Dupo High School;303;162;4687;60275;9132;4036;312;23;1;23;1
2017;5,00822E+14;Dupo Jr High School;149;0;4687;60275;9132;2305;0;15;0;15;0
2017;5,00822E+14;Bluffview  Elem School;583;0;4687;60275;9132;3546;0;33;0;33;0
2017;5,00822E+14;Belleville High School-East;2652;567;6715;345883;11725;32197;1625;150;4;155;6
2017;5,00822E+14;Belleville High School-West;2226;459;6715;345883;11725;26923;1177;119;5;124;8
2017;5,00822E+14;O Fallon High School;2495;704;5312;374565;10648;28309;1317;142;6;145;8
2017;5,10652E+14;Greenview Jr/Sr High School;120;107;5103;147587;9071;1763;372;16;3;23;10
2017;5,10652E+14;Greenview Elementary School;109;87;5103;147587;9071;1530;342;11;2;15;6
2017;5,10652E+14;Porta High School;496;148;4965;144111;9114;4120;287;40;3;41;4
2017;5,10652E+14;Petersburg Elem School;242;213;4965;144111;9114;1461;213;16;1;16;1
2017;5,10652E+14;Porta Central;306;283;4965;144111;9114;2376;615;23;4;24;5
2017;5,10652E+14;Athens Sr High School;297;141;4541;114530;8723;3795;316;26;2;27;3
2017;5,10652E+14;Athens Junior High School;175;159;4541;114530;8723;800;238;8;3;8;3
2017;5,10652E+14;Cantrall Intermediate School;262;246;4541;114530;8723;5127;896;20;3;24;7
2017;5,10652E+14;Cantrall Elem School;296;278;4541;114530;8723;1983;581;10;2;13;5
2017;5,1084E+14;Tri-City High School;160;64;5366;142823;9438;1886;130;17;1;18;1
2017;5,1084E+14;Tri-City Jr High School;127;32;5366;142823;9438;775;34;11;1;11;1
2017;5,1084E+14;Tri-City Elem School;240;10;5366;142823;9438;264;10;5;1;5;1
2017;51084003A260001;Rochester High School;780;368;4131;112995;8393;13191;858;52;5;57;10
2017;51084003A261002;Rochester Jr High School;399;304;4131;112995;8393;2952;419;24;3;27;6
2017;51084003A262003;Rochester Elem EC-1 Sch;269;269;4131;112995;8393;2323;538;20;3;21;4
2017;51084003A262004;Rochester Intermediate School;501;500;4131;112995;8393;4203;1198;32;4;34;6
2017;51084003A262005;Rochester Elem 2-3;323;323;4131;112995;8393;3104;646;20;2;21;3
2017;5,1084E+14;Glenwood High School;1486;576;5240;160575;9196;17306;1145;86;5;91;10
2017;5,1084E+14;Glenwood Middle School;738;567;5240;160575;9196;9204;1174;39;4;41;6
2017;5,1084E+14;Ball Elementary School;552;550;5240;160575;9196;4829;1101;31;2;31;2
2017;5,1084E+14;Chatham Elem School;613;611;5240;160575;9196;5565;1128;34;3;35;4
2017;5,1084E+14;Glenwood Intermediate Sch;738;536;5240;160575;9196;7124;1326;38;4;40;6
2017;5,1084E+14;Glenwood Elementary School;675;671;5240;160575;9196;6031;1352;36;2;37;2
2017;5,1084E+14;Pleasant Plains High School;426;218;5939;167462;10038;6107;480;31;3;35;7
2017;5,1084E+14;Pleasant Plains Middle School;396;392;5939;167462;10038;9444;1418;23;3;26;4
2017;5,1084E+14;Farmingdale Elem School;438;433;5939;167462;10038;14346;3401;27;2;28;3
2017;5,1084E+14;Auburn High School;402;159;5720;98564;9105;5512;498;29;5;35;9
2017;5,1084E+14;Auburn Jr High at Divernon;313;305;5720;98564;9105;5332;780;24;3;29;7
2017;5,1084E+14;Auburn Elem School;277;271;5720;98564;9105;2871;818;17;2;18;3
2017;5,1084E+14;Auburn Middle School;292;292;5720;98564;9105;4545;1097;24;5;29;10
2017;5,1084E+14;Pawnee Jr/Sr High Sch;292;193;4924;121836;8388;3812;353;20;2;24;6
2017;5,1084E+14;Pawnee Grade School;326;166;4924;121836;8388;1474;309;12;2;15;5
2017;5,1084E+14;Riverton High School;436;113;4855;86165;8030;4758;209;;;;
2017;5,1084E+14;Riverton Middle School;452;0;4855;86165;8030;;;;;;
2017;5,1084E+14;Riverton Elem School;552;0;4855;86165;8030;;;;;;
2017;5,1084E+14;Williamsville High School;468;239;4823;110549;9117;6757;627;34;4;36;6
2017;5,1084E+14;Williamsville Jr High School;373;316;4823;110549;9117;3382;801;21;0;21;0
2017;5,1084E+14;Sherman Elem School;574;0;4823;110549;9117;825;0;26;0;26;0
2017;5,1084E+14;Williamsville Middle School;98;0;4823;110549;9117;495;0;4;0;4;0
2017;5,1084E+14;New Berlin High School;265;130;4561;200870;8849;3297;295;19;2;20;3
2017;5,1084E+14;New Berlin Jr High School;206;78;4561;200870;8849;2535;156;13;0;13;0
2017;5,1084E+14;New Berlin Elementary School;408;387;4561;200870;8849;2260;774;25;2;25;2
2017;5,10842E+14;Lanphier High School;1355;515;6898;146730;12287;17427;1052;67;4;69;6
2017;5,10842E+14;Springfield High School;1585;665;6898;146730;12287;21636;1397;78;5;81;8
2017;5,10842E+14;Springfield Southeast High Sch;1322;411;6898;146730;12287;16810;819;79;5;82;8
2017;5,10842E+14;Springfield Learning Academy;181;0;6898;146730;12287;1083;0;15;0;15;0
2017;5,10842E+14;Benjamin Franklin Middle School;873;518;6898;146730;12287;11455;1099;50;3;55;6
2017;5,10842E+14;U S Grant Middle School;656;258;6898;146730;12287;8299;464;41;2;42;3
2017;5,10842E+14;Washington Middle School;753;412;6898;146730;12287;8161;636;47;2;47;2
2017;5,10842E+14;Jane Addams Elem School;343;269;6898;146730;12287;4040;679;22;3;24;5
2017;5,10842E+14;Butler Elem School;416;328;6898;146730;12287;5027;711;22;2;23;3
2017;5,10842E+14;Black Hawk Elem School;314;253;6898;146730;12287;3748;729;16;2;18;4
2017;5,10842E+14;Dubois Elem School;519;406;6898;146730;12287;5787;812;26;2;27;3
2017;5,10842E+14;Enos Elem School;404;384;6898;146730;12287;4909;731;21;2;21;2
2017;5,10842E+14;Fairview Elem School;322;307;6898;146730;12287;4215;886;21;4;26;9
2017;51084186025201C;Springfield Ball Charter School;406;377;6898;146730;12287;5428;746;4;0;4;0
2017;5,10842E+14;Hazel Dell Elem School;214;169;6898;146730;12287;2593;342;14;2;14;2
2017;5,10842E+14;Iles Elem School;456;446;6898;146730;12287;6707;1199;24;3;26;5
2017;5,10842E+14;Laketown Elem School;219;208;6898;146730;12287;2544;418;16;2;18;4
2017;5,10842E+14;Lincoln Magnet School;313;198;6898;146730;12287;4307;359;18;2;19;3
2017;5,10842E+14;Owen Marsh Elem School;299;291;6898;146730;12287;3756;747;18;3;20;5
2017;5,10842E+14;Matheny-Withrow Elem Sch;293;271;6898;146730;12287;3451;543;17;2;18;3
2017;5,10842E+14;McClernand Elem School;307;228;6898;146730;12287;3450;456;16;2;18;4
2017;5,10842E+14;Ridgely Elem School;378;294;6898;146730;12287;4748;590;18;2;19;3
2017;5,10842E+14;Sandburg Elem School;333;262;6898;146730;12287;4352;526;16;2;17;3
2017;5,10842E+14;Southern View Elem School;249;203;6898;146730;12287;2835;408;15;2;17;4
2017;5,10842E+14;Feitshans Elem Sch;477;353;6898;146730;12287;5112;708;26;2;29;5
2017;5,10842E+14;Wilcox Elem School;300;239;6898;146730;12287;3590;478;17;2;19;4
2017;5,10842E+14;Jefferson Middle School;695;421;6898;146730;12287;7345;773;38;2;39;3
2017;5,10842E+14;Harvard Park Elem School;489;378;6898;146730;12287;5528;960;22;3;27;8
2017;5,10842E+14;Edwin A Lee Elementary School;229;188;6898;146730;12287;2362;399;16;3;18;5
2017;5,10842E+14;Elizabeth Graham Elem School;301;204;6898;146730;12287;3410;408;17;2;19;4
2017;5,10842E+14;Lindsay School;481;368;6898;146730;12287;5474;738;25;2;27;4
2017;5,30601E+14;Havana High School;312;140;5025;81425;9487;4029;333;26;3;29;6
2017;5,30601E+14;Havana Jr High School;299;137;5025;81425;9487;1689;178;20;1;21;2
2017;5,30601E+14;New Central Elem School;344;342;5025;81425;9487;2608;417;21;5;22;6
2017;5,30602E+14;Illini Central High School;232;112;6942;117316;11052;3135;236;24;2;25;3
2017;5,30602E+14;Illini Central Middle School;145;139;6942;117316;11052;2045;285;23;2;24;3
2017;5,30602E+14;Illini Central Grade School;315;315;6942;117316;11052;3019;316;21;1;22;2
2017;5,30602E+14;Midwest Central High School;304;178;5491;97381;9657;3977;304;25;2;25;2
2017;5,30602E+14;Midwest Central Middle School;258;66;5491;97381;9657;1632;66;17;2;17;2
2017;5,30602E+14;Midwest Central Primary School;401;401;5491;97381;9657;2349;418;24;2;24;2
2017;5,30901E+14;J L Hensey Elem School;307;307;5296;115866;8680;2469;309;18;1;18;1
2017;5,30901E+14;Beverly Manor Elementary School;443;256;5296;115866;8680;3451;257;27;2;29;4
2017;5,30901E+14;Central Intermediate Sch;727;408;4407;200911;7659;5642;490;42;2;44;3
2017;5,30901E+14;Central Primary Sch;644;641;4407;200911;7659;2945;642;32;1;32;1
2017;5,30901E+14;Washington Middle School;449;315;4263;156739;7576;2904;531;29;3;32;6
2017;5,30901E+14;Lincoln Grade School;519;514;4263;156739;7576;3715;1827;25;2;28;5
2017;5,30901E+14;Parkview Jr High School;287;0;6004;102292;9359;1536;0;13;0;13;0
2017;5,30901E+14;LaSalle Elem School;359;308;6004;102292;9359;1640;308;14;1;14;1
2017;5,30901E+14;Robein Elem School;160;62;6799;228747;12082;1764;158;12;2;13;3
2017;5,30901E+14;Central Jr High School;581;503;6166;232688;11011;4535;686;39;3;39;3
2017;5,30901E+14;Armstrong-Oakview Elem School;173;171;6166;232688;11011;1389;346;11;10;11;10
2017;5,30901E+14;P L Bolin Elem School;207;207;6166;232688;11011;1917;426;12;10;12;10
2017;5,30901E+14;Glendale Elem School;179;177;6166;232688;11011;1647;366;11;10;11;10
2017;5,30901E+14;Lincoln Elem School;194;194;6166;232688;11011;1748;389;11;9;11;9
2017;5,30901E+14;Don D Shute Elem School;160;159;6166;232688;11011;1286;323;10;9;10;9
2017;5,30901E+14;Woodrow Wilson Elem School;181;176;6166;232688;11011;1446;360;12;10;13;11
2017;5,30901E+14;Rankin Elem School;249;246;5464;249055;10361;3038;709;19;2;20;3
2017;5,30901E+14;Georgetowne Middle School;206;183;4938;116907;8010;2361;392;14;3;14;3
2017;5,30901E+14;Rogers Elementary School;186;186;4938;116907;8010;1841;400;13;10;13;10
2017;5,30901E+14;Marquette Elem School;172;169;4938;116907;8010;1308;282;13;7;13;7
2017;5,30901E+14;Edison Junior High School;388;383;5208;140317;9543;2734;776;28;4;32;8
2017;5,30901E+14;Broadmoor Junior High School;407;397;5208;140317;9543;2843;784;31;4;34;7
2017;5,30901E+14;Jefferson Elem School;400;387;5208;140317;9543;2737;391;18;1;18;1
2017;5,30901E+14;C B Smith Elem School;351;350;5208;140317;9543;2464;352;16;1;16;1
2017;5,30901E+14;L E Starke Elem School;225;209;5208;140317;9543;1426;209;14;1;17;4
2017;5,30901E+14;Scott Altman Primary School;190;190;5208;140317;9543;1330;190;10;1;10;1
2017;5,30901E+14;Willow Elem School;286;285;5208;140317;9543;2000;289;14;1;17;4
2017;5,30901E+14;Wilson Intermediate School;650;636;5208;140317;9543;5211;1321;32;4;36;8
2017;5,30901E+14;Dirksen Elementary School;198;196;5208;140317;9543;1379;197;11;1;11;1
2017;5,30901E+14;Washington Intermediate School;540;533;5208;140317;9543;4389;1118;27;5;32;10
2017;5,30901E+14;South Pekin Elem School;237;121;4493;56387;7880;1330;221;15;2;15;2
2017;5,30903E+14;Pekin Community High School;2063;707;5543;351884;10680;25864;1542;120;10;129;12
2017;5,30903E+14;Washington Comm High School;1374;490;9148;439523;13834;16954;1051;85;7;90;12
2017;5,30903E+14;East Peoria High School;1076;479;8897;484662;15047;13057;905;72;6;73;7
2017;5,30906E+14;Spring Lake Elem School;51;0;5631;209346;10983;51;0;6;0;6;0
2017;5,30907E+14;Dee-Mack High School;331;205;5937;104957;9502;4093;466;28;5;34;11
2017;5,30907E+14;Dee-Mack Intermediate School;227;169;5937;104957;9502;1499;174;16;1;18;3
2017;5,30907E+14;Dee-Mack Primary/Jr High;489;364;5937;104957;9502;3177;671;33;3;37;7
